,bairro/cidade,rua,legenda,area m²,Quartos,banheiros,vagas,preço,condominio,bairro,cidade
980,"Edson Queiroz, Fortaleza",Travessa Contaneide,"Apartamento para comprar 
Edson Queiroz, Fortaleza",30,1,1,1,R$ 380.000,0,Edson Queiroz, Fortaleza
981,"Meireles, Fortaleza",Avenida Rui Barbosa,"Apartamento para comprar 
Meireles, Fortaleza",126,3,1,2,R$ 760.000,Cond. R$ 1.360,Meireles, Fortaleza
982,"Messejana, Fortaleza",,"Apartamento para comprar 
Messejana, Fortaleza",48,2,1,1,R$ 225.000,Cond. R$ 350,Messejana, Fortaleza
983,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",55,2,2,1,R$ 165.000,0,Pedras, Fortaleza
984,"Meireles, Fortaleza",Avenida Antônio Justa,"Apartamento para comprar 
Meireles, Fortaleza",158,3,4,2,R$ 690.000,Cond. R$ 1.632 • IPTU R$ 137,Meireles, Fortaleza
985,"Cajazeiras, Fortaleza",Avenida Geógrafo Antônio Ribeiro Zaranza,"Apartamento para comprar 
Cajazeiras, Fortaleza",44,2,1,1,R$ 55.000,Cond. R$ 200 • IPTU R$ 150,Cajazeiras, Fortaleza
986,"Barroso, Fortaleza",Rua Mucambinho,"Apartamento para comprar 
Barroso, Fortaleza",45,2,1,1,R$ 150.000,Cond. R$ 240,Barroso, Fortaleza
987,"Meireles, Fortaleza",Rua Doutor José Lourenço,"Apartamento para comprar 
Meireles, Fortaleza",254,4,6,5,R$ 4.150.000,Cond. R$ 2.341 • IPTU R$ 9.000,Meireles, Fortaleza
988,"Joaquim Távora, Fortaleza",Avenida Visconde do Rio Branco,"Apartamento para comprar 
Joaquim Távora, Fortaleza",73,3,2,2,R$ 685.000,Cond. R$ 515 • IPTU R$ 90,Joaquim Távora, Fortaleza
989,"Cocó, Fortaleza",Avenida Padre Antônio Tomás,"Apartamento para comprar 
Cocó, Fortaleza",206,3,5,4,R$ 1.550.000,Cond. R$ 2.350 • IPTU R$ 5.033,Cocó, Fortaleza
990,"Passaré, Fortaleza",Rua Alencar Oliveira,"Apartamento para comprar 
Passaré, Fortaleza",45,2,1,1,R$ 180.000,Cond. R$ 250 • IPTU R$ 140,Passaré, Fortaleza
991,Aquiraz,,"Apartamento para comprar 
Aquiraz",67,2,2,1,R$ 599.000,Cond. R$ 1 • IPTU R$ 1,Aquiraz,
992,"Dionisio Torres, Fortaleza",,"Apartamento para comprar 
Dionisio Torres, Fortaleza",539,1,1,1,R$ 556.719,Cond. R$ 680 • IPTU R$ 1,Dionisio Torres, Fortaleza
993,"Jardim Cearense, Fortaleza",Rua 5,"Casa para comprar 
Jardim Cearense, Fortaleza",100,2,1,1,R$ 380.000,0,Jardim Cearense, Fortaleza
994,"Parque Santa Maria, Fortaleza",Rua Augusta Benevides,"Apartamento para comprar 
Parque Santa Maria, Fortaleza",38,2,1,1,R$ 213.828,Cond. R$ 250 • IPTU R$ 1,Parque Santa Maria, Fortaleza
995,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",56,2,2,1,R$ 165.000,0,Ancuri, Fortaleza
996,"Pedras, Fortaleza",Avenida Dionísio Leonel Alencar,"Casa para comprar 
Pedras, Fortaleza",92,3,2,2,R$ 260.000,0,Pedras, Fortaleza
997,"Dionisio Torres, Fortaleza",Rua Silva Paulet,"Apartamento para comprar 
Dionisio Torres, Fortaleza",115,3,4,2,R$ 750.000,Cond. R$ 1.045 • IPTU R$ 1.935,Dionisio Torres, Fortaleza
998,"Boa Vista, Fortaleza",Rua Edno Alves de Oliveira,"Casa para comprar 
Boa Vista, Fortaleza",165,3,3,3,R$ 460.000,0,Boa Vista, Fortaleza
999,"Paupina, Fortaleza",Rua do Murará,"Apartamento para comprar 
Paupina, Fortaleza",50,2,1,1,R$ 160.000,Cond. R$ 370 • IPTU R$ 185,Paupina, Fortaleza
1000,"Meireles, Fortaleza",Rua Joaquim Nabuco,"Apartamento para comprar 
Meireles, Fortaleza",74,2,2,2,R$ 980.000,Cond. R$ 1.000,Meireles, Fortaleza
1001,"Aldeota, Fortaleza",Rua Paula Ney,"Apartamento para comprar 
Aldeota, Fortaleza",98,3,3,2,R$ 1.242.800,0,Aldeota, Fortaleza
1002,"Aldeota, Fortaleza",Rua Carlos Vasconcelos,"Apartamento para comprar 
Aldeota, Fortaleza",107,3,4,3,R$ 594.000,Cond. R$ 1.450,Aldeota, Fortaleza
1003,"Mondubim, Fortaleza",Rua Monte Líbano,"Apartamento para comprar 
Mondubim, Fortaleza",45,2,1,1,R$ 70.000,Cond. R$ 420,Mondubim, Fortaleza
1004,"Presidente Kennedy, Fortaleza",,"Apartamento para comprar 
Presidente Kennedy, Fortaleza",54,2,2,1,R$ 458.000,Cond. R$ 1 • IPTU R$ 1,Presidente Kennedy, Fortaleza
1005,"Barroso, Fortaleza",Rua Valéria,"Apartamento para comprar 
Barroso, Fortaleza",44,2,1,1,R$ 60.000,0,Barroso, Fortaleza
1006,"Aldeota, Fortaleza",Rua Antônio Augusto,"Apartamento para comprar 
Aldeota, Fortaleza",66,2,3,2,R$ 615.000,Cond. R$ 700,Aldeota, Fortaleza
1007,"Dionisio Torres, Fortaleza",Rua Professor Dias da Rocha,"Apartamento para comprar 
Dionisio Torres, Fortaleza",134,3,4,2,R$ 980.000,Cond. R$ 1.065,Dionisio Torres, Fortaleza
1008,"Jangurussu, Fortaleza",Rua Francisco Alves Ribeiro,"Apartamento para comprar 
Jangurussu, Fortaleza",46,2,1,1,R$ 150.000,Cond. R$ 290,Jangurussu, Fortaleza
1009,"Pedras, Fortaleza",Rua Quartzo,"Apartamento para comprar 
Pedras, Fortaleza",55,2,1,1,R$ 144.000,0,Pedras, Fortaleza
1010,"Parangaba, Fortaleza",Avenida Godofredo Maciel,"Apartamento para comprar 
Parangaba, Fortaleza",120,3,2,1,R$ 260.000,Cond. R$ 350,Parangaba, Fortaleza
1011,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",150,3,4,2,R$ 800.000,Cond. R$ 1.200,Meireles, Fortaleza
1012,"Parque Iracema, Fortaleza",Rua Consuelo Freire,"Apartamento para comprar 
Parque Iracema, Fortaleza",75,3,3,2,R$ 799.000,Cond. R$ 1.041 • IPTU R$ 971,Parque Iracema, Fortaleza
1013,"Meireles, Fortaleza",Rua Doutor José Lourenço,"Apartamento para comprar 
Meireles, Fortaleza",254,4,6,5,R$ 3.900.000,Cond. R$ 1 • IPTU R$ 1,Meireles, Fortaleza
1014,"Messejana, Fortaleza",Rua Barão Aquiraz,"Apartamento para comprar 
Messejana, Fortaleza",60,3,2,2,R$ 195.000,Cond. R$ 525 • IPTU R$ 200,Messejana, Fortaleza
1015,"Meireles, Fortaleza",Rua Canuto de Aguiar,"Apartamento para comprar 
Meireles, Fortaleza",232,4,5,4,R$ 3.900.000,Cond. R$ 1 • IPTU R$ 1,Meireles, Fortaleza
1016,"Jardim Cearense, Fortaleza",Rua Rúbens Monte,"Casa para comprar 
Jardim Cearense, Fortaleza",360,5,5,20,R$ 2.600.000,0,Jardim Cearense, Fortaleza
1017,"Mucuripe, Fortaleza",Avenida da Abolição,"Apartamento para comprar 
Mucuripe, Fortaleza",57,2,2,2,R$ 440.000,Cond. R$ 911,Mucuripe, Fortaleza
1018,"Vicente Pinzon, Fortaleza",Avenida Zezé Diogo,"Apartamento para comprar 
Vicente Pinzon, Fortaleza",53,2,2,1,R$ 403.000,0,Vicente Pinzon, Fortaleza
1019,"Meireles, Fortaleza",Rua Frei Mansueto,"Casa de condomínio para comprar 
Meireles, Fortaleza",380,5,8,5,R$ 2.690.000,Cond. R$ 2.349,Meireles, Fortaleza
1020,"Presidente Kennedy, Fortaleza",Rua Libaneses,"Apartamento para comprar 
Presidente Kennedy, Fortaleza",55,2,2,1,R$ 470.000,Cond. R$ 1 • IPTU R$ 1,Presidente Kennedy, Fortaleza
1021,"Meireles, Fortaleza",Rua Antônio Augusto,"Apartamento para comprar 
Meireles, Fortaleza",75,2,2,2,R$ 870.000,Cond. R$ 680 • IPTU R$ 2,Meireles, Fortaleza
1022,"Cidade dos Funcionários, Fortaleza",Rua Escrivão Azevedo,"Apartamento para comprar 
Cidade dos Funcionários, Fortaleza",102,3,3,2,R$ 269.100,Cond. R$ 727,Cidade dos Funcionários, Fortaleza
1023,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Leopoldo Perez,"Casa para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",120,3,3,3,R$ 510.000,Cond. R$ 500 • IPTU R$ 900,Engenheiro Luciano Cavalcante, Fortaleza
1024,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Casa para comprar 
Ancuri, Fortaleza",80,2,2,2,R$ 215.000,0,Ancuri, Fortaleza
1025,"Siqueira, Fortaleza",,"Apartamento para comprar 
Siqueira, Fortaleza",86,2,2,2,R$ 720.000,Cond. R$ 800,Siqueira, Fortaleza
1026,"Sapiranga-Coité, Fortaleza",Rua Nadir Saboya,"Casa para comprar 
Sapiranga-Coité, Fortaleza",188,4,4,2,R$ 625.000,0,Sapiranga-Coité, Fortaleza
1027,"Jóquei Clube, Fortaleza",Rua Professor Manoel Lourenço,"Apartamento para comprar 
Jóquei Clube, Fortaleza",49,2,1,1,R$ 350.000,Cond. R$ 445,Jóquei Clube, Fortaleza
1028,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",188,4,5,3,R$ 2.403.000,0,Meireles, Fortaleza
1029,"Meireles, Fortaleza",Rua Barão de Aracati,"Apartamento para comprar 
Meireles, Fortaleza",56,2,2,1,R$ 700.000,Cond. R$ 770,Meireles, Fortaleza
1030,"Parque Araxá, Fortaleza",Rua Otávio Justa,"Casa para comprar 
Parque Araxá, Fortaleza",435,6,5,3,R$ 1.650.000,0,Parque Araxá, Fortaleza
1031,"Manoel Dias Branco, Fortaleza",Rua Vilebaldo Aguiar,"Casa para comprar 
Manoel Dias Branco, Fortaleza",252,6,4,4,R$ 589.000,IPTU R$ 259,Manoel Dias Branco, Fortaleza
1032,"Parque Iracema, Fortaleza",Rua 3,"Apartamento para comprar 
Parque Iracema, Fortaleza",73,3,2,2,R$ 570.000,Cond. R$ 541,Parque Iracema, Fortaleza
1033,"Cambeba, Fortaleza",Avenida Deputado Joaquim de Figueiredo Correia,"Casa para comprar 
Cambeba, Fortaleza",231,4,5,4,R$ 820.000,0,Cambeba, Fortaleza
1034,"Jardim Cearense, Fortaleza",Rua 5,"Casa para comprar 
Jardim Cearense, Fortaleza",120,2,2,1,R$ 260.000,0,Jardim Cearense, Fortaleza
1035,"Dionisio Torres, Fortaleza",,"Apartamento para comprar 
Dionisio Torres, Fortaleza",50,2,2,1,R$ 630.000,Cond. R$ 500,Dionisio Torres, Fortaleza
1036,"Aldeota, Fortaleza",Rua Marcos Macêdo,"Apartamento para comprar 
Aldeota, Fortaleza",40,1,1,1,R$ 487.600,0,Aldeota, Fortaleza
1037,"Cajazeiras, Fortaleza",Rua Dom Marcos Teixeira,"Apartamento para comprar 
Cajazeiras, Fortaleza",44,2,1,1,R$ 32.000,Cond. R$ 200 • IPTU R$ 50,Cajazeiras, Fortaleza
1038,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",55,2,2,1,R$ 173.000,0,Ancuri, Fortaleza
1039,"Aldeota, Fortaleza",Rua Leonardo Mota,"Apartamento para comprar 
Aldeota, Fortaleza",98,3,3,2,R$ 550.000,Cond. R$ 1.114 • IPTU R$ 1,Aldeota, Fortaleza
1040,"Cambeba, Fortaleza",Rua Professor Solon Farias,"Casa para comprar 
Cambeba, Fortaleza",306,3,4,5,R$ 1.790.000,Cond. R$ 2.012,Cambeba, Fortaleza
1041,"Cambeba, Fortaleza",,"Apartamento para comprar 
Cambeba, Fortaleza",64,3,2,1,R$ 380.000,Cond. R$ 513,Cambeba, Fortaleza
1042,"Cambeba, Fortaleza",Rua Luís Girão,"Casa de condomínio para comprar 
Cambeba, Fortaleza",192,4,4,2,R$ 780.000,Cond. R$ 1.000,Cambeba, Fortaleza
1043,"Montese, Fortaleza",,"Apartamento para comprar 
Montese, Fortaleza",82,3,3,1,R$ 300.000,Cond. R$ 535,Montese, Fortaleza
1044,"Maraponga, Fortaleza",Rua Júlio Alcides,"Apartamento para comprar 
Maraponga, Fortaleza",49,2,1,1,R$ 180.000,Cond. R$ 268 • IPTU R$ 1,Maraponga, Fortaleza
1045,"Cajazeiras, Fortaleza",Rua Tibúrcio Pereira,"Apartamento para comprar 
Cajazeiras, Fortaleza",50,3,1,1,R$ 138.000,Cond. R$ 280 • IPTU R$ 150,Cajazeiras, Fortaleza
1046,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",55,2,2,1,R$ 158.000,0,Ancuri, Fortaleza
1047,"Pedras, Fortaleza",Rua Quartzo,"Casa para comprar 
Pedras, Fortaleza",87,3,2,2,R$ 215.000,0,Pedras, Fortaleza
1048,"Cajazeiras, Fortaleza",Avenida Geógrafo Antônio Ribeiro Zaranza,"Apartamento para comprar 
Cajazeiras, Fortaleza",44,2,1,1,R$ 35.000,Cond. R$ 200 • IPTU R$ 300,Cajazeiras, Fortaleza
1049,"Cocó, Fortaleza",Rua Andrade Furtado,"Apartamento para comprar 
Cocó, Fortaleza",196,3,4,4,R$ 1.850.000,Cond. R$ 1.800,Cocó, Fortaleza
1050,"Aldeota, Fortaleza",Rua Carolina Sucupira,"Apartamento para comprar 
Aldeota, Fortaleza",130,2,3,1,R$ 380.000,Cond. R$ 1.115 • IPTU R$ 50,Aldeota, Fortaleza
1051,"José de Alencar, Fortaleza",,"Apartamento para comprar 
José de Alencar, Fortaleza",90,4,4,2,R$ 350.000,Cond. R$ 715,José de Alencar, Fortaleza
1052,"Dionisio Torres, Fortaleza",Avenida Barão de Studart,"Apartamento para comprar 
Dionisio Torres, Fortaleza",116,3,3,3,R$ 529.000,Cond. R$ 1.300,Dionisio Torres, Fortaleza
1053,"Praia de Iracema, Fortaleza",Rua dos Tabajaras,"Apartamento para comprar 
Praia de Iracema, Fortaleza",197,4,6,4,R$ 2.800.000,Cond. R$ 4.000,Praia de Iracema, Fortaleza
1054,"Itaperi, Fortaleza",Rua 4,"Casa para comprar 
Itaperi, Fortaleza",231,4,5,2,R$ 1.350.000,0,Itaperi, Fortaleza
1055,"Guararapes, Fortaleza",Rua Olímpio Galdino de Sousa,"Apartamento para comprar 
Guararapes, Fortaleza",178,4,6,3,R$ 1.850.000,Cond. R$ 1.800,Guararapes, Fortaleza
1056,"Meireles, Fortaleza",Rua Ana Bilhar,"Apartamento para comprar 
Meireles, Fortaleza",120,3,4,2,R$ 1.428.000,Cond. R$ 1.303 • IPTU R$ 2.520,Meireles, Fortaleza
1057,"Aldeota, Fortaleza",Rua Barbosa de Freitas,"Apartamento para comprar 
Aldeota, Fortaleza",54,2,2,2,R$ 757.635,Cond. R$ 1 • IPTU R$ 1,Aldeota, Fortaleza
1058,"Aldeota, Fortaleza",Rua Coronel Linhares,"Apartamento para comprar 
Aldeota, Fortaleza",140,3,4,2,R$ 750.000,Cond. R$ 1.420 • IPTU R$ 220,Aldeota, Fortaleza
1059,"Jardim Cearense, Fortaleza",Rua Holanda,"Casa para comprar 
Jardim Cearense, Fortaleza",420,4,4,3,R$ 1.950.000,0,Jardim Cearense, Fortaleza
1060,"Itaperi, Fortaleza",Rua Recanto Tranquilo,"Casa de condomínio para comprar 
Itaperi, Fortaleza",90,3,2,2,R$ 399.000,Cond. R$ 480 • IPTU R$ 50,Itaperi, Fortaleza
1061,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Caio Cid,"Casa para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",201,4,4,4,R$ 990.000,Cond. R$ 350,Engenheiro Luciano Cavalcante, Fortaleza
1062,"Papicu, Fortaleza",Avenida Santos Dumont,"Apartamento para comprar 
Papicu, Fortaleza",100,4,3,1,R$ 365.000,Cond. R$ 923 • IPTU R$ 88,Papicu, Fortaleza
1063,"Rachel de Queiroz, Fortaleza",Rua B,"Apartamento para comprar 
Rachel de Queiroz, Fortaleza",44,2,1,1,R$ 240.000,0,Rachel de Queiroz, Fortaleza
1064,"Mondubim, Fortaleza",,"Casa para comprar 
Mondubim, Fortaleza",256,4,4,3,R$ 550.000,0,Mondubim, Fortaleza
1065,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",61,2,1,2,R$ 680.000,Cond. R$ 770,Meireles, Fortaleza
1066,"Dendê, Fortaleza",Rua B,"Apartamento para comprar 
Dendê, Fortaleza",48,2,1,1,R$ 235.000,Cond. R$ 185,Dendê, Fortaleza
1067,"Paupina, Fortaleza",Rua A,"Apartamento para comprar 
Paupina, Fortaleza",47,2,1,1,R$ 85.000,0,Paupina, Fortaleza
1068,"Parque Manibura, Fortaleza",Rua Doutor José Perdigão,"Apartamento para comprar 
Parque Manibura, Fortaleza",67,3,2,2,R$ 320.000,Cond. R$ 759 • IPTU R$ 509,Parque Manibura, Fortaleza
1069,"Vicente Pinzon, Fortaleza",Rua Professor Heráclito,"Casa para comprar 
Vicente Pinzon, Fortaleza",225,2,2,1,R$ 520.000,0,Vicente Pinzon, Fortaleza
1070,"Vila União, Fortaleza",Rua Jorge Severiano,"Apartamento para comprar 
Vila União, Fortaleza",109,3,2,2,R$ 290.000,Cond. R$ 468 • IPTU R$ 1,Vila União, Fortaleza
1071,"Mucuripe, Fortaleza",Rua Irmã Simas,"Cobertura para comprar 
Mucuripe, Fortaleza",216,4,5,3,R$ 690.000,Cond. R$ 1.030,Mucuripe, Fortaleza
1072,"Passaré, Fortaleza",Rua Trajano de Morais,"Casa de condomínio para comprar 
Passaré, Fortaleza",86,3,2,2,R$ 350.000,Cond. R$ 200 • IPTU R$ 50,Passaré, Fortaleza
1073,"Edson Queiroz, Fortaleza",Rua Mário Alencar Araripe,"Apartamento para comprar 
Edson Queiroz, Fortaleza",51,2,2,1,R$ 372.493,0,Edson Queiroz, Fortaleza
1074,"Paupina, Fortaleza",Rua Tropical,"Apartamento para comprar 
Paupina, Fortaleza",48,2,2,1,R$ 210.000,Cond. R$ 310,Paupina, Fortaleza
1075,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Armando Dall'olio,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",73,2,2,2,R$ 580.000,Cond. R$ 650,Engenheiro Luciano Cavalcante, Fortaleza
1076,"Benfica, Fortaleza",Rua Senador Pompeu,"Apartamento para comprar 
Benfica, Fortaleza",60,2,2,1,R$ 470.000,Cond. R$ 400,Benfica, Fortaleza
1077,"Aldeota, Fortaleza",Rua Desembargador Leite Albuquerque,"Apartamento para comprar 
Aldeota, Fortaleza",155,3,4,2,R$ 600.000,Cond. R$ 880,Aldeota, Fortaleza
1078,"Siqueira, Fortaleza",Rua Osiá Montenegro,"Apartamento para comprar 
Siqueira, Fortaleza",56,3,3,2,R$ 230.000,Cond. R$ 180,Siqueira, Fortaleza
1079,"Boa Vista, Fortaleza",Avenida Alberto Craveiro,"Apartamento para comprar 
Boa Vista, Fortaleza",45,2,1,1,R$ 185.000,Cond. R$ 345,Boa Vista, Fortaleza
1080,"Farias Brito, Fortaleza",Rua Padre Mororó,"Casa para comprar 
Farias Brito, Fortaleza",206,11,12,2,R$ 1.200.000,Cond. R$ 1 • IPTU R$ 1,Farias Brito, Fortaleza
1081,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Casa para comprar 
Ancuri, Fortaleza",80,2,2,2,R$ 190.000,0,Ancuri, Fortaleza
1082,"Praia do Futuro I, Fortaleza",Avenida Pintor Antônio Bandeira,"Apartamento para comprar 
Praia do Futuro I, Fortaleza",120,4,3,1,R$ 245.000,Cond. R$ 950,Praia do Futuro I, Fortaleza
1083,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",126,3,1,2,R$ 1.500.000,Cond. R$ 1.200,Meireles, Fortaleza
1084,"Serrinha, Fortaleza",Rua Magnólia,"Apartamento para comprar 
Serrinha, Fortaleza",68,3,2,1,R$ 380.000,0,Serrinha, Fortaleza
1085,"Joaquim Távora, Fortaleza",Rua Tomás Acioli,"Apartamento para comprar 
Joaquim Távora, Fortaleza",58,1,2,1,R$ 690.000,Cond. R$ 680 • IPTU R$ 874,Joaquim Távora, Fortaleza
1086,"Benfica, Fortaleza",Rua Júlio César,"Apartamento para comprar 
Benfica, Fortaleza",45,2,1,1,R$ 357.254,0,Benfica, Fortaleza
1087,"Vicente Pinzon, Fortaleza",Rua Pascoal de Castro Alves,"Casa para comprar 
Vicente Pinzon, Fortaleza",300,5,5,4,R$ 600.000,IPTU R$ 1.173,Vicente Pinzon, Fortaleza
1088,"Cambeba, Fortaleza",,"Apartamento para comprar 
Cambeba, Fortaleza",64,3,2,1,R$ 480.000,Cond. R$ 396 • IPTU R$ 511,Cambeba, Fortaleza
1089,"Meireles, Fortaleza",Rua José Napoleão,"Apartamento para comprar 
Meireles, Fortaleza",203,5,6,2,R$ 1.100.000,Cond. R$ 1.600,Meireles, Fortaleza
1090,"Engenheiro Luciano Cavalcante, Fortaleza",Avenida Comodoro Estácio Brígido,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",70,3,3,1,R$ 360.000,Cond. R$ 750,Engenheiro Luciano Cavalcante, Fortaleza
1091,"José de Alencar, Fortaleza",,"Casa para comprar 
José de Alencar, Fortaleza",326,5,5,5,R$ 850.000,IPTU R$ 1,José de Alencar, Fortaleza
1092,"Aracapé, Fortaleza",,"Apartamento para comprar 
Aracapé, Fortaleza",48,2,1,1,R$ 220.000,Cond. R$ 210,Aracapé, Fortaleza
1093,"Lagoa Redonda, Fortaleza",Rua Martins de Araújo,"Casa de condomínio para comprar 
Lagoa Redonda, Fortaleza",60,2,3,2,R$ 215.000,Cond. R$ 330,Lagoa Redonda, Fortaleza
1094,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Armando Dall'olio,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",72,2,2,2,R$ 660.000,Cond. R$ 750 • IPTU R$ 120,Engenheiro Luciano Cavalcante, Fortaleza
1095,"Cajazeiras, Fortaleza",Avenida Deputado Paulino Rocha,"Apartamento para comprar 
Cajazeiras, Fortaleza",56,2,1,1,R$ 114.000,Cond. R$ 258 • IPTU R$ 400,Cajazeiras, Fortaleza
1096,"Lagoa Redonda, Fortaleza",Avenida Professor José Arthur de Carvalho,"Casa para comprar 
Lagoa Redonda, Fortaleza",180,3,4,2,R$ 420.000,Cond. R$ 500 • IPTU R$ 85,Lagoa Redonda, Fortaleza
1097,"Pedras, Fortaleza",Avenida Dionísio Alencar,"Casa para comprar 
Pedras, Fortaleza",95,3,2,4,R$ 300.000,0,Pedras, Fortaleza
1098,"Cidade 2000, Fortaleza",,"Apartamento para comprar 
Cidade 2000, Fortaleza",42,1,1,1,R$ 415.000,Cond. R$ 485,Cidade 2000, Fortaleza
1099,"Parque Araxá, Fortaleza",Rua Padre Guerra,"Casa para comprar 
Parque Araxá, Fortaleza",292,6,2,4,R$ 995.000,0,Parque Araxá, Fortaleza
1100,"Centro, Fortaleza",Avenida Dom Manuel,"Apartamento para comprar 
Centro, Fortaleza",55,2,2,1,R$ 465.000,Cond. R$ 400,Centro, Fortaleza
1101,"Paupina, Fortaleza",Rua Central do Loteamento Parque Messejana,"Apartamento para comprar 
Paupina, Fortaleza",49,2,2,1,R$ 100.000,Cond. R$ 290 • IPTU R$ 190,Paupina, Fortaleza
1102,"Mondubim, Fortaleza",Rua Doutor Rodrigo Codes Sandoval,"Apartamento para comprar 
Mondubim, Fortaleza",56,3,2,1,R$ 379.000,Cond. R$ 348 • IPTU R$ 50,Mondubim, Fortaleza
1103,"Barroso, Fortaleza",Rua Valéria,"Apartamento para comprar 
Barroso, Fortaleza",70,3,3,2,R$ 190.000,Cond. R$ 330,Barroso, Fortaleza
1104,"Jóquei Clube, Fortaleza",Rua Professor Manoel Lourenço,"Apartamento para comprar 
Jóquei Clube, Fortaleza",48,2,1,1,R$ 365.000,0,Jóquei Clube, Fortaleza
1105,"Papicu, Fortaleza",Rua Amélia Benebien,"Apartamento para comprar 
Papicu, Fortaleza",119,4,4,2,R$ 650.000,Cond. R$ 1.052 • IPTU R$ 219,Papicu, Fortaleza
1106,"Cajazeiras, Fortaleza",Rua Padre Paulino,"Apartamento para comprar 
Cajazeiras, Fortaleza",66,3,2,1,R$ 185.000,Cond. R$ 380,Cajazeiras, Fortaleza
1107,"Fátima, Fortaleza",Rua Ministro Joaquim Bastos,"Apartamento para comprar 
Fátima, Fortaleza",83,3,2,2,R$ 749.000,Cond. R$ 966,Fátima, Fortaleza
1108,"Sapiranga-Coité, Fortaleza",Avenida Conselheiro Gomes de Freitas,"Apartamento para comprar 
Sapiranga-Coité, Fortaleza",51,2,2,1,R$ 355.000,0,Sapiranga-Coité, Fortaleza
1109,"Meireles, Fortaleza",Rua Ana Bilhar,"Apartamento para comprar 
Meireles, Fortaleza",120,3,3,2,R$ 1.490.000,Cond. R$ 1.300,Meireles, Fortaleza
1110,"Passaré, Fortaleza",Rua Coronel Chico Alves,"Apartamento para comprar 
Passaré, Fortaleza",44,2,1,1,R$ 170.000,Cond. R$ 370 • IPTU R$ 250,Passaré, Fortaleza
1111,"José Bonifácio, Fortaleza",,"Apartamento para comprar 
José Bonifácio, Fortaleza",104,3,2,2,R$ 1.120.686,0,José Bonifácio, Fortaleza
1112,"Ancuri, Fortaleza",Rodovia Quarto Anel Viário,"Apartamento para comprar 
Ancuri, Fortaleza",55,2,2,1,R$ 164.000,0,Ancuri, Fortaleza
1113,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Gontran Giffoni,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",84,3,3,2,R$ 850.000,Cond. R$ 440,Engenheiro Luciano Cavalcante, Fortaleza
1114,"Presidente Kennedy, Fortaleza",Avenida Cearenses,"Apartamento para comprar 
Presidente Kennedy, Fortaleza",53,2,1,1,R$ 396.000,0,Presidente Kennedy, Fortaleza
1115,"Messejana, Fortaleza",Rua Coronel João de Oliveira,"Apartamento para comprar 
Messejana, Fortaleza",65,3,2,2,R$ 420.000,Cond. R$ 440 • IPTU R$ 1,Messejana, Fortaleza
1116,"Jangurussu, Fortaleza",Rua B,"Apartamento para comprar 
Jangurussu, Fortaleza",51,2,1,1,R$ 210.000,0,Jangurussu, Fortaleza
1117,"Amadeu Furtado, Fortaleza",Avenida Jovita Feitosa,"Apartamento para comprar 
Amadeu Furtado, Fortaleza",100,4,4,1,R$ 270.000,Cond. R$ 600,Amadeu Furtado, Fortaleza
1118,"Dendê, Fortaleza",,"Apartamento para comprar 
Dendê, Fortaleza",44,2,1,1,R$ 205.000,Cond. R$ 230,Dendê, Fortaleza
1119,"Pedras, Fortaleza",Avenida Dionísio Alencar,"Casa para comprar 
Pedras, Fortaleza",95,2,2,2,R$ 210.000,0,Pedras, Fortaleza
1120,"Novo Mondubim, Fortaleza",Rua 101,"Apartamento para comprar 
Novo Mondubim, Fortaleza",40,2,1,1,R$ 27.900,Cond. R$ 200 • IPTU R$ 100,Novo Mondubim, Fortaleza
1121,"Meireles, Fortaleza",,"Apartamento para comprar 
Meireles, Fortaleza",362,4,7,5,R$ 5.000.000,0,Meireles, Fortaleza
1122,"Passaré, Fortaleza",Rua das Carnaúbas,"Apartamento para comprar 
Passaré, Fortaleza",55,3,2,2,R$ 350.000,Cond. R$ 369,Passaré, Fortaleza
